pid,attribute,phase,calculation,value
"('CONTROL', 'hoMzF8Cf1Y5j')",party,phase_1,ratio,0.0
"('CONTROL', 'hoMzF8Cf1Y5j')",party,phase_2,diversity,1.0
"('CONTROL', 'hoMzF8Cf1Y5j')",party,phase_2,proportion,1.0
"('CONTROL', 'hoMzF8Cf1Y5j')",party,phase_2,ratio,0.0
"('CONTROL', 'hoMzF8Cf1Y5j')",gender,phase_1,diversity,0.2
"('CONTROL', 'hoMzF8Cf1Y5j')",gender,phase_1,proportion,0.5076923076923077
"('CONTROL', 'hoMzF8Cf1Y5j')",gender,phase_1,ratio,0.4
"('CONTROL', 'hoMzF8Cf1Y5j')",gender,phase_2,diversity,0.2
"('CONTROL', 'hoMzF8Cf1Y5j')",gender,phase_2,proportion,0.5076923076923077
"('CONTROL', 'hoMzF8Cf1Y5j')",gender,phase_2,ratio,0.4
"('CONTROL', 'hoMzF8Cf1Y5j')",first_name,phase_1,diversity,0.01710456709575035
"('CONTROL', 'hoMzF8Cf1Y5j')",first_name,phase_1,proportion,0.01719330639921945
"('CONTROL', 'hoMzF8Cf1Y5j')",first_name,phase_2,diversity,0.01710456709575035
"('CONTROL', 'hoMzF8Cf1Y5j')",first_name,phase_2,proportion,0.01719330639921945
"('CONTROL', 'hoMzF8Cf1Y5j')",last_name,phase_1,diversity,0.013272543059777086
"('CONTROL', 'hoMzF8Cf1Y5j')",last_name,phase_1,proportion,0.013293768463082261
"('CONTROL', 'hoMzF8Cf1Y5j')",last_name,phase_2,diversity,0.013272543059777086
"('CONTROL', 'hoMzF8Cf1Y5j')",last_name,phase_2,proportion,0.013293768463082261
"('CONTROL', 'hoMzF8Cf1Y5j')",occupation,phase_1,diversity,0.11999999999999998
"('CONTROL', 'hoMzF8Cf1Y5j')",occupation,phase_1,proportion,0.0709018188226201
"('CONTROL', 'hoMzF8Cf1Y5j')",occupation,phase_2,diversity,0.11999999999999998
"('CONTROL', 'hoMzF8Cf1Y5j')",occupation,phase_2,proportion,0.0709018188226201
"('CONTROL', 'hoMzF8Cf1Y5j')",religion,phase_1,diversity,0.2533333333333333
"('CONTROL', 'hoMzF8Cf1Y5j')",religion,phase_1,proportion,0.048481604426750785
"('CONTROL', 'hoMzF8Cf1Y5j')",religion,phase_2,diversity,0.2533333333333333
"('CONTROL', 'hoMzF8Cf1Y5j')",religion,phase_2,proportion,0.048481604426750785
"('CONTROL', 'hoMzF8Cf1Y5j')",age,phase_1,diversity,0.3
"('CONTROL', 'hoMzF8Cf1Y5j')",age,phase_1,proportion,0.5
"('CONTROL', 'hoMzF8Cf1Y5j')",age,phase_2,diversity,0.3
"('CONTROL', 'hoMzF8Cf1Y5j')",age,phase_2,proportion,0.5
"('CONTROL', 'hoMzF8Cf1Y5j')",political_experience,phase_1,diversity,0.07352941176470587
"('CONTROL', 'hoMzF8Cf1Y5j')",political_experience,phase_1,proportion,0.07599253613701011
"('CONTROL', 'hoMzF8Cf1Y5j')",political_experience,phase_2,diversity,0.07352941176470587
"('CONTROL', 'hoMzF8Cf1Y5j')",political_experience,phase_2,proportion,0.07599253613701011
"('CONTROL', 'hoMzF8Cf1Y5j')",policy_strength_ban_abortion_after_6_weeks,phase_1,diversity,0.6666666666666666
"('CONTROL', 'hoMzF8Cf1Y5j')",policy_strength_ban_abortion_after_6_weeks,phase_1,proportion,0.6934316824727783
"('CONTROL', 'hoMzF8Cf1Y5j')",policy_strength_ban_abortion_after_6_weeks,phase_2,diversity,0.6666666666666666
"('CONTROL', 'hoMzF8Cf1Y5j')",policy_strength_ban_abortion_after_6_weeks,phase_2,proportion,0.6934316824727783
"('CONTROL', 'lPpxNz1aVtYh')",id,phase_1,diversity,0.013014763014763052
"('CONTROL', 'lPpxNz1aVtYh')",id,phase_1,proportion,0.013014763014763052
"('CONTROL', 'lPpxNz1aVtYh')",id,phase_2,diversity,0.013014763014763052
"('CONTROL', 'lPpxNz1aVtYh')",id,phase_2,proportion,0.013014763014763052
"('CONTROL', 'lPpxNz1aVtYh')",party,phase_1,diversity,0.0
"('CONTROL', 'lPpxNz1aVtYh')",party,phase_1,proportion,0.0769230769230769
"('CONTROL', 'lPpxNz1aVtYh')",party,phase_1,ratio,0.5
"('CONTROL', 'lPpxNz1aVtYh')",party,phase_2,diversity,0.0
"('CONTROL', 'lPpxNz1aVtYh')",party,phase_2,proportion,0.0769230769230769
"('CONTROL', 'lPpxNz1aVtYh')",party,phase_2,ratio,0.5
"('CONTROL', 'lPpxNz1aVtYh')",gender,phase_1,diversity,1.0
"('CONTROL', 'lPpxNz1aVtYh')",gender,phase_1,proportion,1.0
"('CONTROL', 'lPpxNz1aVtYh')",gender,phase_1,ratio,0.0
"('CONTROL', 'lPpxNz1aVtYh')",gender,phase_2,diversity,1.0
"('CONTROL', 'lPpxNz1aVtYh')",gender,phase_2,proportion,1.0
"('CONTROL', 'lPpxNz1aVtYh')",gender,phase_2,ratio,0.0
"('CONTROL', 'lPpxNz1aVtYh')",first_name,phase_1,diversity,0.01728090283900551
"('CONTROL', 'lPpxNz1aVtYh')",first_name,phase_1,proportion,0.01758249204574352
"('CONTROL', 'lPpxNz1aVtYh')",first_name,phase_2,diversity,0.01728090283900551
"('CONTROL', 'lPpxNz1aVtYh')",first_name,phase_2,proportion,0.01758249204574352
"('CONTROL', 'lPpxNz1aVtYh')",last_name,phase_1,diversity,0.013272543059777084
"('CONTROL', 'lPpxNz1aVtYh')",last_name,phase_1,proportion,0.01329376846308225
"('CONTROL', 'lPpxNz1aVtYh')",last_name,phase_2,diversity,0.013272543059777084
"('CONTROL', 'lPpxNz1aVtYh')",last_name,phase_2,proportion,0.01329376846308225
"('CONTROL', 'lPpxNz1aVtYh')",occupation,phase_1,diversity,0.09333333333333332
"('CONTROL', 'lPpxNz1aVtYh')",occupation,phase_1,proportion,0.14333983141085957
"('CONTROL', 'lPpxNz1aVtYh')",occupation,phase_2,diversity,0.09333333333333332
"('CONTROL', 'lPpxNz1aVtYh')",occupation,phase_2,proportion,0.14333983141085957
"('CONTROL', 'lPpxNz1aVtYh')",religion,phase_1,diversity,0.10666666666666667
"('CONTROL', 'lPpxNz1aVtYh')",religion,phase_1,proportion,0.21007101855181554
"('CONTROL', 'lPpxNz1aVtYh')",religion,phase_2,diversity,0.10666666666666667
"('CONTROL', 'lPpxNz1aVtYh')",religion,phase_2,proportion,0.21007101855181554
"('CONTROL', 'lPpxNz1aVtYh')",age,phase_1,diversity,0.2
"('CONTROL', 'lPpxNz1aVtYh')",age,phase_1,proportion,0.3
"('CONTROL', 'lPpxNz1aVtYh')",age,phase_2,diversity,0.2
"('CONTROL', 'lPpxNz1aVtYh')",age,phase_2,proportion,0.3
"('CONTROL', 'lPpxNz1aVtYh')",political_experience,phase_1,diversity,0.07352941176470587
"('CONTROL', 'lPpxNz1aVtYh')",political_experience,phase_1,proportion,0.0780545998109477
"('CONTROL', 'lPpxNz1aVtYh')",political_experience,phase_2,diversity,0.07352941176470587
"('CONTROL', 'lPpxNz1aVtYh')",political_experience,phase_2,proportion,0.0780545998109477
"('CONTROL', 'lPpxNz1aVtYh')",policy_strength_ban_abortion_after_6_weeks,phase_1,diversity,0.13333333333333333
"('CONTROL', 'lPpxNz1aVtYh')",policy_strength_ban_abortion_after_6_weeks,phase_1,proportion,0.10462612863902145
"('CONTROL', 'lPpxNz1aVtYh')",policy_strength_ban_abortion_after_6_weeks,phase_2,diversity,0.13333333333333333
"('CONTROL', 'lPpxNz1aVtYh')",policy_strength_ban_abortion_after_6_weeks,phase_2,proportion,0.10462612863902145
"('CONTROL', 'qFIltQnZAor7')",id,phase_1,diversity,0.01301476301476304
"('CONTROL', 'qFIltQnZAor7')",id,phase_1,proportion,0.01301476301476304
"('CONTROL', 'qFIltQnZAor7')",id,phase_2,diversity,0.013014763014763031
"('CONTROL', 'qFIltQnZAor7')",id,phase_2,proportion,0.013014763014763031
"('CONTROL', 'qFIltQnZAor7')",party,phase_1,diversity,0.2
"('CONTROL', 'qFIltQnZAor7')",party,phase_1,proportion,0.2615384615384615
"('CONTROL', 'qFIltQnZAor7')",party,phase_1,ratio,0.4
"('CONTROL', 'qFIltQnZAor7')",party,phase_2,diversity,0.2
"('CONTROL', 'qFIltQnZAor7')",party,phase_2,proportion,0.2615384615384615
"('CONTROL', 'qFIltQnZAor7')",party,phase_2,ratio,0.4
"('CONTROL', 'qFIltQnZAor7')",gender,phase_1,diversity,0.0
"('CONTROL', 'qFIltQnZAor7')",gender,phase_1,proportion,0.38461538461538464
"('CONTROL', 'qFIltQnZAor7')",gender,phase_1,ratio,0.5
"('CONTROL', 'qFIltQnZAor7')",gender,phase_2,diversity,0.0
"('CONTROL', 'qFIltQnZAor7')",gender,phase_2,proportion,0.38461538461538464
"('CONTROL', 'qFIltQnZAor7')",gender,phase_2,ratio,0.5
"('CONTROL', 'qFIltQnZAor7')",first_name,phase_1,diversity,0.017104567095750377
"('CONTROL', 'qFIltQnZAor7')",first_name,phase_1,proportion,0.017445154064519817
"('CONTROL', 'qFIltQnZAor7')",first_name,phase_2,diversity,0.01710456709575037
"('CONTROL', 'qFIltQnZAor7')",first_name,phase_2,proportion,0.01744515406451981
"('CONTROL', 'qFIltQnZAor7')",last_name,phase_1,diversity,0.013272543059777087
"('CONTROL', 'qFIltQnZAor7')",last_name,phase_1,proportion,0.013293768463082261
"('CONTROL', 'qFIltQnZAor7')",last_name,phase_2,diversity,0.013272543059777087
"('CONTROL', 'qFIltQnZAor7')",last_name,phase_2,proportion,0.01329376846308226
"('CONTROL', 'qFIltQnZAor7')",occupation,phase_1,diversity,0.09333333333333332
"('CONTROL', 'qFIltQnZAor7')",occupation,phase_1,proportion,0.15550335371444232
"('CONTROL', 'qFIltQnZAor7')",occupation,phase_2,diversity,0.05333333333333332
"('CONTROL', 'qFIltQnZAor7')",occupation,phase_2,proportion,0.09557114196810286
"('CONTROL', 'qFIltQnZAor7')",religion,phase_1,diversity,0.26666666666666666
"('CONTROL', 'qFIltQnZAor7')",religion,phase_1,proportion,0.05379327983198021
"('CONTROL', 'qFIltQnZAor7')",religion,phase_2,diversity,0.2266666666666666
"('CONTROL', 'qFIltQnZAor7')",religion,phase_2,proportion,0.12131337636766693
"('CONTROL', 'qFIltQnZAor7')",age,phase_1,diversity,0.6
"('CONTROL', 'qFIltQnZAor7')",age,phase_1,proportion,0.6
"('CONTROL', 'qFIltQnZAor7')",age,phase_2,diversity,0.5
"('CONTROL', 'qFIltQnZAor7')",age,phase_2,proportion,0.5
"('CONTROL', 'qFIltQnZAor7')",political_experience,phase_1,diversity,0.07352941176470587
"('CONTROL', 'qFIltQnZAor7')",political_experience,phase_1,proportion,0.06935997682203095
"('CONTROL', 'qFIltQnZAor7')",political_experience,phase_2,diversity,0.08088235294117646
"('CONTROL', 'qFIltQnZAor7')",political_experience,phase_2,proportion,0.07166942172675339
"('CONTROL', 'qFIltQnZAor7')",policy_strength_ban_abortion_after_6_weeks,phase_1,diversity,0.06666666666666668
"('CONTROL', 'qFIltQnZAor7')",policy_strength_ban_abortion_after_6_weeks,phase_1,proportion,0.2073026302196326
"('CONTROL', 'qFIltQnZAor7')",policy_strength_ban_abortion_after_6_weeks,phase_2,diversity,0.06666666666666668
"('CONTROL', 'qFIltQnZAor7')",policy_strength_ban_abortion_after_6_weeks,phase_2,proportion,0.30069629537800363
"('CONTROL', 'r9cpBWj7l0iV')",id,phase_1,diversity,0.013014763014763052
"('CONTROL', 'r9cpBWj7l0iV')",id,phase_1,proportion,0.013014763014763052
"('CONTROL', 'r9cpBWj7l0iV')",id,phase_2,diversity,0.013014763014763052
"('CONTROL', 'r9cpBWj7l0iV')",id,phase_2,proportion,0.013014763014763052
"('CONTROL', 'r9cpBWj7l0iV')",party,phase_1,diversity,0.0
"('CONTROL', 'r9cpBWj7l0iV')",party,phase_1,proportion,0.0769230769230769
"('CONTROL', 'r9cpBWj7l0iV')",party,phase_1,ratio,0.5
"('CONTROL', 'r9cpBWj7l0iV')",party,phase_2,diversity,0.0
"('CONTROL', 'r9cpBWj7l0iV')",party,phase_2,proportion,0.0769230769230769
"('CONTROL', 'r9cpBWj7l0iV')",party,phase_2,ratio,0.5
"('CONTROL', 'r9cpBWj7l0iV')",gender,phase_1,diversity,0.2
"('CONTROL', 'r9cpBWj7l0iV')",gender,phase_1,proportion,0.26153846153846155
"('CONTROL', 'r9cpBWj7l0iV')",gender,phase_1,ratio,0.6
"('CONTROL', 'r9cpBWj7l0iV')",gender,phase_2,diversity,0.2
"('CONTROL', 'r9cpBWj7l0iV')",gender,phase_2,proportion,0.26153846153846155
"('CONTROL', 'r9cpBWj7l0iV')",gender,phase_2,ratio,0.6
"('CONTROL', 'r9cpBWj7l0iV')",first_name,phase_1,diversity,0.01710456709575036
"('CONTROL', 'r9cpBWj7l0iV')",first_name,phase_1,proportion,0.01693606199823411
"('CONTROL', 'r9cpBWj7l0iV')",first_name,phase_2,diversity,0.01710456709575036
"('CONTROL', 'r9cpBWj7l0iV')",first_name,phase_2,proportion,0.01693606199823411
"('CONTROL', 'r9cpBWj7l0iV')",last_name,phase_1,diversity,0.013272543059777084
"('CONTROL', 'r9cpBWj7l0iV')",last_name,phase_1,proportion,0.01329376846308227
"('CONTROL', 'r9cpBWj7l0iV')",last_name,phase_2,diversity,0.013272543059777084
"('CONTROL', 'r9cpBWj7l0iV')",last_name,phase_2,proportion,0.01329376846308227
"('CONTROL', 'r9cpBWj7l0iV')",occupation,phase_1,diversity,0.05333333333333332
"('CONTROL', 'r9cpBWj7l0iV')",occupation,phase_1,proportion,0.135386430449391
"('CONTROL', 'r9cpBWj7l0iV')",occupation,phase_2,diversity,0.05333333333333332
"('CONTROL', 'r9cpBWj7l0iV')",occupation,phase_2,proportion,0.135386430449391
"('CONTROL', 'r9cpBWj7l0iV')",religion,phase_1,diversity,0.2933333333333333
"('CONTROL', 'r9cpBWj7l0iV')",religion,phase_1,proportion,0.03364400085246765
"('CONTROL', 'r9cpBWj7l0iV')",religion,phase_2,diversity,0.2933333333333333
"('CONTROL', 'r9cpBWj7l0iV')",religion,phase_2,proportion,0.03364400085246765
"('CONTROL', 'r9cpBWj7l0iV')",age,phase_1,diversity,0.3
"('CONTROL', 'r9cpBWj7l0iV')",age,phase_1,proportion,0.3
"('CONTROL', 'r9cpBWj7l0iV')",age,phase_2,diversity,0.3
"('CONTROL', 'r9cpBWj7l0iV')",age,phase_2,proportion,0.3
"('CONTROL', 'r9cpBWj7l0iV')",political_experience,phase_1,diversity,0.08088235294117646
"('CONTROL', 'r9cpBWj7l0iV')",political_experience,phase_1,proportion,0.07042020649863988
"('CONTROL', 'r9cpBWj7l0iV')",political_experience,phase_2,diversity,0.08088235294117646
"('CONTROL', 'r9cpBWj7l0iV')",political_experience,phase_2,proportion,0.07042020649863988
"('CONTROL', 'r9cpBWj7l0iV')",policy_strength_ban_abortion_after_6_weeks,phase_1,diversity,0.23333333333333336
"('CONTROL', 'r9cpBWj7l0iV')",policy_strength_ban_abortion_after_6_weeks,phase_1,proportion,0.1131932477943759
"('CONTROL', 'r9cpBWj7l0iV')",policy_strength_ban_abortion_after_6_weeks,phase_2,diversity,0.23333333333333336
"('CONTROL', 'r9cpBWj7l0iV')",policy_strength_ban_abortion_after_6_weeks,phase_2,proportion,0.1131932477943759
"('CONTROL', 'xrOuOynQhVbO')",id,phase_1,diversity,0.013014763014763044
"('CONTROL', 'xrOuOynQhVbO')",id,phase_1,proportion,0.013014763014763044
"('CONTROL', 'xrOuOynQhVbO')",id,phase_2,diversity,0.013014763014763047
"('CONTROL', 'xrOuOynQhVbO')",id,phase_2,proportion,0.013014763014763047
"('CONTROL', 'xrOuOynQhVbO')",party,phase_1,diversity,0.6
"('CONTROL', 'xrOuOynQhVbO')",party,phase_1,proportion,0.47692307692307695
"('CONTROL', 'xrOuOynQhVbO')",party,phase_1,ratio,0.8
"('CONTROL', 'xrOuOynQhVbO')",party,phase_2,diversity,0.6
"('CONTROL', 'xrOuOynQhVbO')",party,phase_2,proportion,0.47692307692307695
"('CONTROL', 'xrOuOynQhVbO')",party,phase_2,ratio,0.8
"('CONTROL', 'xrOuOynQhVbO')",gender,phase_1,diversity,0.4
"('CONTROL', 'xrOuOynQhVbO')",gender,phase_1,proportion,0.13846153846153847
"('CONTROL', 'xrOuOynQhVbO')",gender,phase_1,ratio,0.7
"('CONTROL', 'xrOuOynQhVbO')",gender,phase_2,diversity,0.0
"('CONTROL', 'xrOuOynQhVbO')",gender,phase_2,proportion,0.38461538461538464
"('CONTROL', 'xrOuOynQhVbO')",gender,phase_2,ratio,0.5
"('CONTROL', 'xrOuOynQhVbO')",first_name,phase_1,diversity,0.01710456709575036
"('CONTROL', 'xrOuOynQhVbO')",first_name,phase_1,proportion,0.01693606199823411
"('CONTROL', 'xrOuOynQhVbO')",first_name,phase_2,diversity,0.01710456709575035
"('CONTROL', 'xrOuOynQhVbO')",first_name,phase_2,proportion,0.0169360619982341
"('CONTROL', 'xrOuOynQhVbO')",last_name,phase_1,diversity,0.013272543059777087
"('CONTROL', 'xrOuOynQhVbO')",last_name,phase_1,proportion,0.013293768463082242
"('CONTROL', 'xrOuOynQhVbO')",last_name,phase_2,diversity,0.013272543059777086
"('CONTROL', 'xrOuOynQhVbO')",last_name,phase_2,proportion,0.01329376846308225
"('CONTROL', 'xrOuOynQhVbO')",occupation,phase_1,diversity,0.08
"('CONTROL', 'xrOuOynQhVbO')",occupation,phase_1,proportion,0.051086601658088905
"('CONTROL', 'xrOuOynQhVbO')",occupation,phase_2,diversity,0.07999999999999999
"('CONTROL', 'xrOuOynQhVbO')",occupation,phase_2,proportion,0.09045984392405919
"('CONTROL', 'xrOuOynQhVbO')",religion,phase_1,diversity,0.1733333333333333
"('CONTROL', 'xrOuOynQhVbO')",religion,phase_1,proportion,0.10841253080143942
"('CONTROL', 'xrOuOynQhVbO')",religion,phase_2,diversity,0.13333333333333333
"('CONTROL', 'xrOuOynQhVbO')",religion,phase_2,proportion,0.1372392466108994
"('CONTROL', 'xrOuOynQhVbO')",age,phase_1,diversity,0.2
"('CONTROL', 'xrOuOynQhVbO')",age,phase_1,proportion,0.3
"('CONTROL', 'xrOuOynQhVbO')",age,phase_2,diversity,0.2
"('CONTROL', 'xrOuOynQhVbO')",age,phase_2,proportion,0.3
"('CONTROL', 'xrOuOynQhVbO')",political_experience,phase_1,diversity,0.07352941176470588
"('CONTROL', 'xrOuOynQhVbO')",political_experience,phase_1,proportion,0.046097064533266285
"('CONTROL', 'xrOuOynQhVbO')",political_experience,phase_2,diversity,0.06617647058823528
"('CONTROL', 'xrOuOynQhVbO')",political_experience,phase_2,proportion,0.05414928249314498
"('CONTROL', 'xrOuOynQhVbO')",policy_strength_ban_abortion_after_6_weeks,phase_1,diversity,0.46666666666666673
"('CONTROL', 'xrOuOynQhVbO')",policy_strength_ban_abortion_after_6_weeks,phase_1,proportion,0.4711477509865906
"('CONTROL', 'xrOuOynQhVbO')",policy_strength_ban_abortion_after_6_weeks,phase_2,diversity,0.3666666666666667
"('CONTROL', 'xrOuOynQhVbO')",policy_strength_ban_abortion_after_6_weeks,phase_2,proportion,0.4423174032521333
"('INTERVENTION', '2JGqWIJXzVqU')",id,phase_1,diversity,0.013014763014763063
"('INTERVENTION', '2JGqWIJXzVqU')",id,phase_1,proportion,0.013014763014763063
"('INTERVENTION', '2JGqWIJXzVqU')",id,phase_2,diversity,0.013014763014763063
"('INTERVENTION', '2JGqWIJXzVqU')",id,phase_2,proportion,0.013014763014763063
"('INTERVENTION', '2JGqWIJXzVqU')",party,phase_1,diversity,0.2
"('INTERVENTION', '2JGqWIJXzVqU')",party,phase_1,proportion,0.2615384615384615
"('INTERVENTION', '2JGqWIJXzVqU')",party,phase_1,ratio,0.4
"('INTERVENTION', '2JGqWIJXzVqU')",party,phase_2,diversity,0.2
"('INTERVENTION', '2JGqWIJXzVqU')",party,phase_2,proportion,0.2615384615384615
"('INTERVENTION', '2JGqWIJXzVqU')",party,phase_2,ratio,0.4
"('INTERVENTION', '2JGqWIJXzVqU')",gender,phase_1,diversity,0.6
"('INTERVENTION', '2JGqWIJXzVqU')",gender,phase_1,proportion,0.015384615384615385
"('INTERVENTION', '2JGqWIJXzVqU')",gender,phase_1,ratio,0.8
"('INTERVENTION', '2JGqWIJXzVqU')",gender,phase_2,diversity,0.6
"('INTERVENTION', '2JGqWIJXzVqU')",gender,phase_2,proportion,0.015384615384615385
"('INTERVENTION', '2JGqWIJXzVqU')",gender,phase_2,ratio,0.8
"('INTERVENTION', '2JGqWIJXzVqU')",first_name,phase_1,diversity,0.01710456709575036
"('INTERVENTION', '2JGqWIJXzVqU')",first_name,phase_1,proportion,0.015790128503205936
"('INTERVENTION', '2JGqWIJXzVqU')",first_name,phase_2,diversity,0.01710456709575036
"('INTERVENTION', '2JGqWIJXzVqU')",first_name,phase_2,proportion,0.015790128503205936
"('INTERVENTION', '2JGqWIJXzVqU')",last_name,phase_1,diversity,0.013272543059777084
"('INTERVENTION', '2JGqWIJXzVqU')",last_name,phase_1,proportion,0.013102650022038724
"('INTERVENTION', '2JGqWIJXzVqU')",last_name,phase_2,diversity,0.013272543059777084
"('INTERVENTION', '2JGqWIJXzVqU')",last_name,phase_2,proportion,0.013102650022038724
"('INTERVENTION', '2JGqWIJXzVqU')",occupation,phase_1,diversity,0.19999999999999996
"('INTERVENTION', '2JGqWIJXzVqU')",occupation,phase_1,proportion,0.11063419292844028
"('INTERVENTION', '2JGqWIJXzVqU')",occupation,phase_2,diversity,0.19999999999999996
"('INTERVENTION', '2JGqWIJXzVqU')",occupation,phase_2,proportion,0.11063419292844028
"('INTERVENTION', '2JGqWIJXzVqU')",religion,phase_1,diversity,0.18666666666666665
"('INTERVENTION', '2JGqWIJXzVqU')",religion,phase_1,proportion,0.11372420620666884
"('INTERVENTION', '2JGqWIJXzVqU')",religion,phase_2,diversity,0.18666666666666665
"('INTERVENTION', '2JGqWIJXzVqU')",religion,phase_2,proportion,0.11372420620666884
"('INTERVENTION', '2JGqWIJXzVqU')",age,phase_1,diversity,0.2
"('INTERVENTION', '2JGqWIJXzVqU')",age,phase_1,proportion,0.1
"('INTERVENTION', '2JGqWIJXzVqU')",age,phase_2,diversity,0.2
"('INTERVENTION', '2JGqWIJXzVqU')",age,phase_2,proportion,0.1
"('INTERVENTION', '2JGqWIJXzVqU')",political_experience,phase_1,diversity,0.058823529411764684
"('INTERVENTION', '2JGqWIJXzVqU')",political_experience,phase_1,proportion,0.053158149822548975
"('INTERVENTION', '2JGqWIJXzVqU')",political_experience,phase_2,diversity,0.058823529411764684
"('INTERVENTION', '2JGqWIJXzVqU')",political_experience,phase_2,proportion,0.053158149822548975
"('INTERVENTION', '2JGqWIJXzVqU')",policy_strength_ban_abortion_after_6_weeks,phase_1,diversity,0.3333333333333333
"('INTERVENTION', '2JGqWIJXzVqU')",policy_strength_ban_abortion_after_6_weeks,phase_1,proportion,0.515332134961466
"('INTERVENTION', '2JGqWIJXzVqU')",policy_strength_ban_abortion_after_6_weeks,phase_2,diversity,0.3333333333333333
"('INTERVENTION', '2JGqWIJXzVqU')",policy_strength_ban_abortion_after_6_weeks,phase_2,proportion,0.515332134961466
"('INTERVENTION', '64J6C4DDhBTL')",id,phase_1,diversity,0.013014763014763054
"('INTERVENTION', '64J6C4DDhBTL')",id,phase_1,proportion,0.013014763014763054
"('INTERVENTION', '64J6C4DDhBTL')",id,phase_2,diversity,0.013014763014763054
"('INTERVENTION', '64J6C4DDhBTL')",id,phase_2,proportion,0.013014763014763054
"('INTERVENTION', '64J6C4DDhBTL')",party,phase_1,diversity,0.4
"('INTERVENTION', '64J6C4DDhBTL')",party,phase_1,proportion,0.4461538461538461
"('INTERVENTION', '64J6C4DDhBTL')",party,phase_1,ratio,0.3
"('INTERVENTION', '64J6C4DDhBTL')",party,phase_2,diversity,0.4
"('INTERVENTION', '64J6C4DDhBTL')",party,phase_2,proportion,0.4461538461538461
"('INTERVENTION', '64J6C4DDhBTL')",party,phase_2,ratio,0.3
"('INTERVENTION', '64J6C4DDhBTL')",gender,phase_1,diversity,0.2
"('INTERVENTION', '64J6C4DDhBTL')",gender,phase_1,proportion,0.26153846153846155
"('INTERVENTION', '64J6C4DDhBTL')",gender,phase_1,ratio,0.6
"('INTERVENTION', '64J6C4DDhBTL')",gender,phase_2,diversity,0.2
"('INTERVENTION', '64J6C4DDhBTL')",gender,phase_2,proportion,0.26153846153846155
"('INTERVENTION', '64J6C4DDhBTL')",gender,phase_2,ratio,0.6
"('INTERVENTION', '64J6C4DDhBTL')",first_name,phase_1,diversity,0.01710456709575035
"('INTERVENTION', '64J6C4DDhBTL')",first_name,phase_1,proportion,0.016673343210690573
"('INTERVENTION', '64J6C4DDhBTL')",first_name,phase_2,diversity,0.01710456709575035
"('INTERVENTION', '64J6C4DDhBTL')",first_name,phase_2,proportion,0.016673343210690573
"('INTERVENTION', '64J6C4DDhBTL')",last_name,phase_1,diversity,0.013272543059777084
"('INTERVENTION', '64J6C4DDhBTL')",last_name,phase_1,proportion,0.01329376846308225
"('INTERVENTION', '64J6C4DDhBTL')",last_name,phase_2,diversity,0.013272543059777084
"('INTERVENTION', '64J6C4DDhBTL')",last_name,phase_2,proportion,0.01329376846308225
"('INTERVENTION', '64J6C4DDhBTL')",occupation,phase_1,diversity,0.05333333333333332
"('INTERVENTION', '64J6C4DDhBTL')",occupation,phase_1,proportion,0.1340150778948763
"('INTERVENTION', '64J6C4DDhBTL')",occupation,phase_2,diversity,0.05333333333333332
"('INTERVENTION', '64J6C4DDhBTL')",occupation,phase_2,proportion,0.1340150778948763
"('INTERVENTION', '64J6C4DDhBTL')",religion,phase_1,diversity,0.2533333333333333
"('INTERVENTION', '64J6C4DDhBTL')",religion,phase_1,proportion,0.057924064436069005
"('INTERVENTION', '64J6C4DDhBTL')",religion,phase_2,diversity,0.2533333333333333
"('INTERVENTION', '64J6C4DDhBTL')",religion,phase_2,proportion,0.057924064436069005
"('INTERVENTION', '64J6C4DDhBTL')",age,phase_1,diversity,0.3
"('INTERVENTION', '64J6C4DDhBTL')",age,phase_1,proportion,0.2
"('INTERVENTION', '64J6C4DDhBTL')",age,phase_2,diversity,0.3
"('INTERVENTION', '64J6C4DDhBTL')",age,phase_2,proportion,0.2
"('INTERVENTION', '64J6C4DDhBTL')",political_experience,phase_1,diversity,0.06617647058823528
"('INTERVENTION', '64J6C4DDhBTL')",political_experience,phase_1,proportion,0.03786091479702399
"('INTERVENTION', '64J6C4DDhBTL')",political_experience,phase_2,diversity,0.06617647058823528
"('INTERVENTION', '64J6C4DDhBTL')",political_experience,phase_2,proportion,0.03786091479702399
"('INTERVENTION', '64J6C4DDhBTL')",policy_strength_ban_abortion_after_6_weeks,phase_1,diversity,0.3333333333333334
"('INTERVENTION', '64J6C4DDhBTL')",policy_strength_ban_abortion_after_6_weeks,phase_1,proportion,0.2045356309014649
"('INTERVENTION', '64J6C4DDhBTL')",policy_strength_ban_abortion_after_6_weeks,phase_2,diversity,0.3333333333333334
"('INTERVENTION', '64J6C4DDhBTL')",policy_strength_ban_abortion_after_6_weeks,phase_2,proportion,0.2045356309014649
"('INTERVENTION', 'ICIog47oVtN8')",id,phase_1,diversity,0.013014763014763052
"('INTERVENTION', 'ICIog47oVtN8')",id,phase_1,proportion,0.013014763014763052
"('INTERVENTION', 'ICIog47oVtN8')",id,phase_2,diversity,0.013014763014763054
"('INTERVENTION', 'ICIog47oVtN8')",id,phase_2,proportion,0.013014763014763054
"('INTERVENTION', 'ICIog47oVtN8')",party,phase_1,diversity,0.2
"('INTERVENTION', 'ICIog47oVtN8')",party,phase_1,proportion,0.2615384615384615
