pid,attribute,phase,calculation,value
"('CONTROL', '9xOrWE8cZEqz')",party,phase_1,proportion,0.6153846153846154
"('CONTROL', '9xOrWE8cZEqz')",party,phase_1,ratio,0.2
"('CONTROL', '9xOrWE8cZEqz')",party,phase_2,diversity,0.6
"('CONTROL', '9xOrWE8cZEqz')",party,phase_2,proportion,0.6153846153846154
"('CONTROL', '9xOrWE8cZEqz')",party,phase_2,ratio,0.2
"('CONTROL', '9xOrWE8cZEqz')",gender,phase_1,diversity,0.2
"('CONTROL', '9xOrWE8cZEqz')",gender,phase_1,proportion,0.5402298850574714
"('CONTROL', '9xOrWE8cZEqz')",gender,phase_1,ratio,0.4
"('CONTROL', '9xOrWE8cZEqz')",gender,phase_2,diversity,0.2
"('CONTROL', '9xOrWE8cZEqz')",gender,phase_2,proportion,0.5402298850574714
"('CONTROL', '9xOrWE8cZEqz')",gender,phase_2,ratio,0.4
"('CONTROL', '9xOrWE8cZEqz')",first_name,phase_1,diversity,0.02191358024691356
"('CONTROL', '9xOrWE8cZEqz')",first_name,phase_1,proportion,0.0215366191099841
"('CONTROL', '9xOrWE8cZEqz')",first_name,phase_2,diversity,0.02191358024691356
"('CONTROL', '9xOrWE8cZEqz')",first_name,phase_2,proportion,0.0215366191099841
"('CONTROL', '9xOrWE8cZEqz')",last_name,phase_1,diversity,0.018859649122807035
"('CONTROL', '9xOrWE8cZEqz')",last_name,phase_1,proportion,0.018947983233697528
"('CONTROL', '9xOrWE8cZEqz')",last_name,phase_2,diversity,0.018859649122807035
"('CONTROL', '9xOrWE8cZEqz')",last_name,phase_2,proportion,0.018947983233697528
"('CONTROL', '9xOrWE8cZEqz')",occupation,phase_1,diversity,0.08888888888888888
"('CONTROL', '9xOrWE8cZEqz')",occupation,phase_1,proportion,0.05029819171478148
"('CONTROL', '9xOrWE8cZEqz')",occupation,phase_2,diversity,0.08888888888888888
"('CONTROL', '9xOrWE8cZEqz')",occupation,phase_2,proportion,0.05029819171478148
"('CONTROL', '9xOrWE8cZEqz')",education,phase_1,diversity,0.1571428571428572
"('CONTROL', '9xOrWE8cZEqz')",education,phase_1,proportion,0.07334462210378268
"('CONTROL', '9xOrWE8cZEqz')",education,phase_2,diversity,0.1571428571428572
"('CONTROL', '9xOrWE8cZEqz')",education,phase_2,proportion,0.07334462210378268
"('CONTROL', '9xOrWE8cZEqz')",religion,phase_1,diversity,0.13333333333333333
"('CONTROL', '9xOrWE8cZEqz')",religion,phase_1,proportion,0.12812185150740138
"('CONTROL', '9xOrWE8cZEqz')",religion,phase_2,diversity,0.13333333333333333
"('CONTROL', '9xOrWE8cZEqz')",religion,phase_2,proportion,0.12812185150740138
"('CONTROL', '9xOrWE8cZEqz')",age,phase_1,diversity,0.4
"('CONTROL', '9xOrWE8cZEqz')",age,phase_1,proportion,0.3
"('CONTROL', '9xOrWE8cZEqz')",age,phase_2,diversity,0.4
"('CONTROL', '9xOrWE8cZEqz')",age,phase_2,proportion,0.3
"('CONTROL', '9xOrWE8cZEqz')",political_experience,phase_1,diversity,0.3
"('CONTROL', '9xOrWE8cZEqz')",political_experience,phase_1,proportion,0.0
"('CONTROL', '9xOrWE8cZEqz')",political_experience,phase_2,diversity,0.3
"('CONTROL', '9xOrWE8cZEqz')",political_experience,phase_2,proportion,0.0
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_legalize_medical_marijuana,phase_1,diversity,0.1380952380952381
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_legalize_medical_marijuana,phase_1,proportion,0.12453367195704768
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_legalize_medical_marijuana,phase_2,diversity,0.1380952380952381
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_legalize_medical_marijuana,phase_2,proportion,0.12453367195704768
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_ban_abortion_after_6_weeks,phase_1,diversity,0.12380952380952381
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_ban_abortion_after_6_weeks,phase_1,proportion,0.13783930855185436
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_ban_abortion_after_6_weeks,phase_2,diversity,0.12380952380952381
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_ban_abortion_after_6_weeks,phase_2,proportion,0.13783930855185436
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_budget_for_free_school_lunch_program,phase_1,diversity,0.1904761904761905
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_budget_for_free_school_lunch_program,phase_1,proportion,0.1418366047446044
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_budget_for_free_school_lunch_program,phase_2,diversity,0.1904761904761905
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_budget_for_free_school_lunch_program,phase_2,proportion,0.1418366047446044
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_increase_gun_control_legislation,phase_1,diversity,0.12380952380952381
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_increase_gun_control_legislation,phase_1,proportion,0.1340022253535886
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_increase_gun_control_legislation,phase_2,diversity,0.12380952380952381
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_increase_gun_control_legislation,phase_2,proportion,0.1340022253535886
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,diversity,0.1380952380952381
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,proportion,0.13801207993454156
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,diversity,0.1380952380952381
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,proportion,0.13801207993454156
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_increase_budget_for_medicare_coverage,phase_1,diversity,0.1380952380952381
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_increase_budget_for_medicare_coverage,phase_1,proportion,0.1600680232132813
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_increase_budget_for_medicare_coverage,phase_2,diversity,0.1380952380952381
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_increase_budget_for_medicare_coverage,phase_2,proportion,0.1600680232132813
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_increase_budget_for_veterans_affairs,phase_1,diversity,0.12380952380952381
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_increase_budget_for_veterans_affairs,phase_1,proportion,0.14097579442199468
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_increase_budget_for_veterans_affairs,phase_2,diversity,0.12380952380952381
"('CONTROL', '9xOrWE8cZEqz')",policy_strength_increase_budget_for_veterans_affairs,phase_2,proportion,0.14097579442199468
"('CONTROL', 'QQx6IjEb7ps6')",id,phase_1,diversity,0.018181818181818195
"('CONTROL', 'QQx6IjEb7ps6')",id,phase_1,proportion,0.018181818181818195
"('CONTROL', 'QQx6IjEb7ps6')",id,phase_2,diversity,0.018181818181818195
"('CONTROL', 'QQx6IjEb7ps6')",id,phase_2,proportion,0.018181818181818195
"('CONTROL', 'QQx6IjEb7ps6')",party,phase_1,diversity,0.2
"('CONTROL', 'QQx6IjEb7ps6')",party,phase_1,proportion,0.23076923076923078
"('CONTROL', 'QQx6IjEb7ps6')",party,phase_1,ratio,0.4
"('CONTROL', 'QQx6IjEb7ps6')",party,phase_2,diversity,0.2
"('CONTROL', 'QQx6IjEb7ps6')",party,phase_2,proportion,0.23076923076923078
"('CONTROL', 'QQx6IjEb7ps6')",party,phase_2,ratio,0.4
"('CONTROL', 'QQx6IjEb7ps6')",gender,phase_1,diversity,0.0
"('CONTROL', 'QQx6IjEb7ps6')",gender,phase_1,proportion,0.4252873563218391
"('CONTROL', 'QQx6IjEb7ps6')",gender,phase_1,ratio,0.5
"('CONTROL', 'QQx6IjEb7ps6')",gender,phase_2,diversity,0.0
"('CONTROL', 'QQx6IjEb7ps6')",gender,phase_2,proportion,0.4252873563218391
"('CONTROL', 'QQx6IjEb7ps6')",gender,phase_2,ratio,0.5
"('CONTROL', 'QQx6IjEb7ps6')",first_name,phase_1,diversity,0.021913580246913554
"('CONTROL', 'QQx6IjEb7ps6')",first_name,phase_1,proportion,0.02154674490080591
"('CONTROL', 'QQx6IjEb7ps6')",first_name,phase_2,diversity,0.021913580246913554
"('CONTROL', 'QQx6IjEb7ps6')",first_name,phase_2,proportion,0.02154674490080591
"('CONTROL', 'QQx6IjEb7ps6')",last_name,phase_1,diversity,0.019078947368421074
"('CONTROL', 'QQx6IjEb7ps6')",last_name,phase_1,proportion,0.018965161822304694
"('CONTROL', 'QQx6IjEb7ps6')",last_name,phase_2,diversity,0.019078947368421074
"('CONTROL', 'QQx6IjEb7ps6')",last_name,phase_2,proportion,0.018965161822304694
"('CONTROL', 'QQx6IjEb7ps6')",occupation,phase_1,diversity,0.11111111111111113
"('CONTROL', 'QQx6IjEb7ps6')",occupation,phase_1,proportion,0.09098355520186911
"('CONTROL', 'QQx6IjEb7ps6')",occupation,phase_2,diversity,0.11111111111111113
"('CONTROL', 'QQx6IjEb7ps6')",occupation,phase_2,proportion,0.09098355520186911
"('CONTROL', 'QQx6IjEb7ps6')",education,phase_1,diversity,0.12380952380952381
"('CONTROL', 'QQx6IjEb7ps6')",education,phase_1,proportion,0.07972632757300123
"('CONTROL', 'QQx6IjEb7ps6')",education,phase_2,diversity,0.12380952380952381
"('CONTROL', 'QQx6IjEb7ps6')",education,phase_2,proportion,0.07972632757300123
"('CONTROL', 'QQx6IjEb7ps6')",religion,phase_1,diversity,0.22666666666666666
"('CONTROL', 'QQx6IjEb7ps6')",religion,phase_1,proportion,0.10434185202407709
"('CONTROL', 'QQx6IjEb7ps6')",religion,phase_2,diversity,0.22666666666666666
"('CONTROL', 'QQx6IjEb7ps6')",religion,phase_2,proportion,0.10434185202407709
"('CONTROL', 'QQx6IjEb7ps6')",age,phase_1,diversity,0.6
"('CONTROL', 'QQx6IjEb7ps6')",age,phase_1,proportion,0.4
"('CONTROL', 'QQx6IjEb7ps6')",age,phase_2,diversity,0.6
"('CONTROL', 'QQx6IjEb7ps6')",age,phase_2,proportion,0.4
"('CONTROL', 'QQx6IjEb7ps6')",political_experience,phase_1,diversity,0.5
"('CONTROL', 'QQx6IjEb7ps6')",political_experience,phase_1,proportion,0.1
"('CONTROL', 'QQx6IjEb7ps6')",political_experience,phase_2,diversity,0.5
"('CONTROL', 'QQx6IjEb7ps6')",political_experience,phase_2,proportion,0.1
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_legalize_medical_marijuana,phase_1,diversity,0.10476190476190476
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_legalize_medical_marijuana,phase_1,proportion,0.09645875683894319
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_legalize_medical_marijuana,phase_2,diversity,0.10476190476190476
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_legalize_medical_marijuana,phase_2,proportion,0.09645875683894319
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_ban_abortion_after_6_weeks,phase_1,diversity,0.05714285714285714
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_ban_abortion_after_6_weeks,phase_1,proportion,0.08374029087292745
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_ban_abortion_after_6_weeks,phase_2,diversity,0.05714285714285714
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_ban_abortion_after_6_weeks,phase_2,proportion,0.08374029087292745
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_budget_for_free_school_lunch_program,phase_1,diversity,0.1380952380952381
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_budget_for_free_school_lunch_program,phase_1,proportion,0.1300003179526147
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_budget_for_free_school_lunch_program,phase_2,diversity,0.1380952380952381
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_budget_for_free_school_lunch_program,phase_2,proportion,0.1300003179526147
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_increase_gun_control_legislation,phase_1,diversity,0.12380952380952383
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_increase_gun_control_legislation,phase_1,proportion,0.07319319347741648
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_increase_gun_control_legislation,phase_2,diversity,0.12380952380952383
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_increase_gun_control_legislation,phase_2,proportion,0.07319319347741648
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,diversity,0.09047619047619047
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,proportion,0.06743135981786783
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,diversity,0.09047619047619047
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,proportion,0.06743135981786783
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_increase_budget_for_medicare_coverage,phase_1,diversity,0.12380952380952381
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_increase_budget_for_medicare_coverage,phase_1,proportion,0.11750554367601186
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_increase_budget_for_medicare_coverage,phase_2,diversity,0.12380952380952381
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_increase_budget_for_medicare_coverage,phase_2,proportion,0.11750554367601186
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_increase_budget_for_veterans_affairs,phase_1,diversity,0.10952380952380951
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_increase_budget_for_veterans_affairs,phase_1,proportion,0.04616751166399696
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_increase_budget_for_veterans_affairs,phase_2,diversity,0.10952380952380951
"('CONTROL', 'QQx6IjEb7ps6')",policy_strength_increase_budget_for_veterans_affairs,phase_2,proportion,0.04616751166399696
"('CONTROL', 'WmtJlhR8J1J0')",id,phase_1,diversity,0.018181818181818202
"('CONTROL', 'WmtJlhR8J1J0')",id,phase_1,proportion,0.018181818181818202
"('CONTROL', 'WmtJlhR8J1J0')",id,phase_2,diversity,0.018181818181818205
"('CONTROL', 'WmtJlhR8J1J0')",id,phase_2,proportion,0.018181818181818205
"('CONTROL', 'WmtJlhR8J1J0')",party,phase_1,diversity,0.0
"('CONTROL', 'WmtJlhR8J1J0')",party,phase_1,proportion,0.03846153846153849
"('CONTROL', 'WmtJlhR8J1J0')",party,phase_1,ratio,0.5
"('CONTROL', 'WmtJlhR8J1J0')",party,phase_2,diversity,0.0
"('CONTROL', 'WmtJlhR8J1J0')",party,phase_2,proportion,0.03846153846153849
"('CONTROL', 'WmtJlhR8J1J0')",party,phase_2,ratio,0.5
"('CONTROL', 'WmtJlhR8J1J0')",gender,phase_1,diversity,0.0
"('CONTROL', 'WmtJlhR8J1J0')",gender,phase_1,proportion,0.4252873563218391
"('CONTROL', 'WmtJlhR8J1J0')",gender,phase_1,ratio,0.5
"('CONTROL', 'WmtJlhR8J1J0')",gender,phase_2,diversity,0.0
"('CONTROL', 'WmtJlhR8J1J0')",gender,phase_2,proportion,0.4252873563218391
"('CONTROL', 'WmtJlhR8J1J0')",gender,phase_2,ratio,0.5
"('CONTROL', 'WmtJlhR8J1J0')",first_name,phase_1,diversity,0.021913580246913558
"('CONTROL', 'WmtJlhR8J1J0')",first_name,phase_1,proportion,0.021541759896093634
"('CONTROL', 'WmtJlhR8J1J0')",first_name,phase_2,diversity,0.02191358024691355
"('CONTROL', 'WmtJlhR8J1J0')",first_name,phase_2,proportion,0.022030290357896335
"('CONTROL', 'WmtJlhR8J1J0')",last_name,phase_1,diversity,0.018859649122807038
"('CONTROL', 'WmtJlhR8J1J0')",last_name,phase_1,proportion,0.018947983233697535
"('CONTROL', 'WmtJlhR8J1J0')",last_name,phase_2,diversity,0.018859649122807038
"('CONTROL', 'WmtJlhR8J1J0')",last_name,phase_2,proportion,0.018743987493987504
"('CONTROL', 'WmtJlhR8J1J0')",occupation,phase_1,diversity,0.11111111111111113
"('CONTROL', 'WmtJlhR8J1J0')",occupation,phase_1,proportion,0.11336204337443831
"('CONTROL', 'WmtJlhR8J1J0')",occupation,phase_2,diversity,0.11111111111111113
"('CONTROL', 'WmtJlhR8J1J0')",occupation,phase_2,proportion,0.11336204337443831
"('CONTROL', 'WmtJlhR8J1J0')",education,phase_1,diversity,0.1380952380952381
"('CONTROL', 'WmtJlhR8J1J0')",education,phase_1,proportion,0.15110306281073388
"('CONTROL', 'WmtJlhR8J1J0')",education,phase_2,diversity,0.10476190476190476
"('CONTROL', 'WmtJlhR8J1J0')",education,phase_2,proportion,0.13301988017058922
"('CONTROL', 'WmtJlhR8J1J0')",religion,phase_1,diversity,0.22666666666666666
"('CONTROL', 'WmtJlhR8J1J0')",religion,phase_1,proportion,0.06661806685783668
"('CONTROL', 'WmtJlhR8J1J0')",religion,phase_2,diversity,0.22666666666666666
"('CONTROL', 'WmtJlhR8J1J0')",religion,phase_2,proportion,0.06661806685783668
"('CONTROL', 'WmtJlhR8J1J0')",age,phase_1,diversity,0.5
"('CONTROL', 'WmtJlhR8J1J0')",age,phase_1,proportion,0.3
"('CONTROL', 'WmtJlhR8J1J0')",age,phase_2,diversity,0.5
"('CONTROL', 'WmtJlhR8J1J0')",age,phase_2,proportion,0.2
"('CONTROL', 'WmtJlhR8J1J0')",political_experience,phase_1,diversity,0.3
"('CONTROL', 'WmtJlhR8J1J0')",political_experience,phase_1,proportion,0.1
"('CONTROL', 'WmtJlhR8J1J0')",political_experience,phase_2,diversity,0.3
"('CONTROL', 'WmtJlhR8J1J0')",political_experience,phase_2,proportion,0.1
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_legalize_medical_marijuana,phase_1,diversity,0.12380952380952381
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_legalize_medical_marijuana,phase_1,proportion,0.09561018456179948
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_legalize_medical_marijuana,phase_2,diversity,0.12380952380952381
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_legalize_medical_marijuana,phase_2,proportion,0.09561018456179948
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_ban_abortion_after_6_weeks,phase_1,diversity,0.12380952380952381
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_ban_abortion_after_6_weeks,phase_1,proportion,0.10217686198604216
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_ban_abortion_after_6_weeks,phase_2,diversity,0.09047619047619047
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_ban_abortion_after_6_weeks,phase_2,proportion,0.0819971022418541
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_budget_for_free_school_lunch_program,phase_1,diversity,0.15714285714285717
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_budget_for_free_school_lunch_program,phase_1,proportion,0.13603290212926503
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_budget_for_free_school_lunch_program,phase_2,diversity,0.15714285714285717
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_budget_for_free_school_lunch_program,phase_2,proportion,0.13603290212926503
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_increase_gun_control_legislation,phase_1,diversity,0.05714285714285714
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_increase_gun_control_legislation,phase_1,proportion,0.07596581813480925
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_increase_gun_control_legislation,phase_2,diversity,0.09047619047619047
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_increase_gun_control_legislation,phase_2,proportion,0.10825094873454659
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,diversity,0.07619047619047618
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,proportion,0.05010731807137043
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,diversity,0.10952380952380954
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,proportion,0.06691404076044606
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_increase_budget_for_medicare_coverage,phase_1,diversity,0.12380952380952381
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_increase_budget_for_medicare_coverage,phase_1,proportion,0.0785445047149729
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_increase_budget_for_medicare_coverage,phase_2,diversity,0.09047619047619047
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_increase_budget_for_medicare_coverage,phase_2,proportion,0.08214594529120338
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_increase_budget_for_veterans_affairs,phase_1,diversity,0.1380952380952381
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_increase_budget_for_veterans_affairs,phase_1,proportion,0.09735902323908079
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_increase_budget_for_veterans_affairs,phase_2,diversity,0.12380952380952381
"('CONTROL', 'WmtJlhR8J1J0')",policy_strength_increase_budget_for_veterans_affairs,phase_2,proportion,0.0952004675090965
"('CONTROL', 'XWUiQs4zpxIx')",id,phase_1,diversity,0.018181818181818205
"('CONTROL', 'XWUiQs4zpxIx')",id,phase_1,proportion,0.018181818181818205
"('CONTROL', 'XWUiQs4zpxIx')",id,phase_2,diversity,0.018181818181818202
"('CONTROL', 'XWUiQs4zpxIx')",id,phase_2,proportion,0.018181818181818202
"('CONTROL', 'XWUiQs4zpxIx')",party,phase_1,diversity,0.4
"('CONTROL', 'XWUiQs4zpxIx')",party,phase_1,proportion,0.4230769230769231
"('CONTROL', 'XWUiQs4zpxIx')",party,phase_1,ratio,0.3
"('CONTROL', 'XWUiQs4zpxIx')",party,phase_2,diversity,0.2
"('CONTROL', 'XWUiQs4zpxIx')",party,phase_2,proportion,0.23076923076923078
"('CONTROL', 'XWUiQs4zpxIx')",party,phase_2,ratio,0.4
"('CONTROL', 'XWUiQs4zpxIx')",gender,phase_1,diversity,0.2
"('CONTROL', 'XWUiQs4zpxIx')",gender,phase_1,proportion,0.5402298850574714
"('CONTROL', 'XWUiQs4zpxIx')",gender,phase_1,ratio,0.4
"('CONTROL', 'XWUiQs4zpxIx')",gender,phase_2,diversity,0.2
"('CONTROL', 'XWUiQs4zpxIx')",gender,phase_2,proportion,0.5402298850574714
"('CONTROL', 'XWUiQs4zpxIx')",gender,phase_2,ratio,0.4
"('CONTROL', 'XWUiQs4zpxIx')",first_name,phase_1,diversity,0.021913580246913564
"('CONTROL', 'XWUiQs4zpxIx')",first_name,phase_1,proportion,0.021536619109984095
"('CONTROL', 'XWUiQs4zpxIx')",first_name,phase_2,diversity,0.022222222222222202
"('CONTROL', 'XWUiQs4zpxIx')",first_name,phase_2,proportion,0.021578238979919034
"('CONTROL', 'XWUiQs4zpxIx')",last_name,phase_1,diversity,0.018859649122807038
"('CONTROL', 'XWUiQs4zpxIx')",last_name,phase_1,proportion,0.018947983233697525
"('CONTROL', 'XWUiQs4zpxIx')",last_name,phase_2,diversity,0.018859649122807035
"('CONTROL', 'XWUiQs4zpxIx')",last_name,phase_2,proportion,0.018947983233697535
"('CONTROL', 'XWUiQs4zpxIx')",occupation,phase_1,diversity,0.11111111111111112
"('CONTROL', 'XWUiQs4zpxIx')",occupation,phase_1,proportion,0.06817697959356936
"('CONTROL', 'XWUiQs4zpxIx')",occupation,phase_2,diversity,0.06666666666666667
"('CONTROL', 'XWUiQs4zpxIx')",occupation,phase_2,proportion,0.09752546615855077
"('CONTROL', 'XWUiQs4zpxIx')",education,phase_1,diversity,0.1571428571428572
"('CONTROL', 'XWUiQs4zpxIx')",education,phase_1,proportion,0.07334462210378268
"('CONTROL', 'XWUiQs4zpxIx')",education,phase_2,diversity,0.12380952380952381
"('CONTROL', 'XWUiQs4zpxIx')",education,phase_2,proportion,0.046048382710845825
"('CONTROL', 'XWUiQs4zpxIx')",religion,phase_1,diversity,0.25333333333333335
"('CONTROL', 'XWUiQs4zpxIx')",religion,phase_1,proportion,0.02889428169159627
"('CONTROL', 'XWUiQs4zpxIx')",religion,phase_2,diversity,0.2133333333333333
"('CONTROL', 'XWUiQs4zpxIx')",religion,phase_2,proportion,0.061970138296864645
"('CONTROL', 'XWUiQs4zpxIx')",age,phase_1,diversity,0.3
"('CONTROL', 'XWUiQs4zpxIx')",age,phase_1,proportion,0.2
"('CONTROL', 'XWUiQs4zpxIx')",age,phase_2,diversity,0.3
"('CONTROL', 'XWUiQs4zpxIx')",age,phase_2,proportion,0.3
"('CONTROL', 'XWUiQs4zpxIx')",political_experience,phase_1,diversity,0.4
"('CONTROL', 'XWUiQs4zpxIx')",political_experience,phase_1,proportion,0.0
"('CONTROL', 'XWUiQs4zpxIx')",political_experience,phase_2,diversity,0.4
"('CONTROL', 'XWUiQs4zpxIx')",political_experience,phase_2,proportion,0.1
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_legalize_medical_marijuana,phase_1,diversity,0.12380952380952381
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_legalize_medical_marijuana,phase_1,proportion,0.11215734396610175
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_legalize_medical_marijuana,phase_2,diversity,0.14285714285714285
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_legalize_medical_marijuana,phase_2,proportion,0.10475404420399799
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_ban_abortion_after_6_weeks,phase_1,diversity,0.09047619047619047
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_ban_abortion_after_6_weeks,phase_1,proportion,0.08344284182801114
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_ban_abortion_after_6_weeks,phase_2,diversity,0.09047619047619047
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_ban_abortion_after_6_weeks,phase_2,proportion,0.08172528811253747
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_budget_for_free_school_lunch_program,phase_1,diversity,0.12380952380952381
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_budget_for_free_school_lunch_program,phase_1,proportion,0.12504851924903398
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_budget_for_free_school_lunch_program,phase_2,diversity,0.12380952380952381
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_budget_for_free_school_lunch_program,phase_2,proportion,0.11232349896730476
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_increase_gun_control_legislation,phase_1,diversity,0.09047619047619049
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_increase_gun_control_legislation,phase_1,proportion,0.07626008752175416
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_increase_gun_control_legislation,phase_2,diversity,0.10952380952380951
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_increase_gun_control_legislation,phase_2,proportion,0.10747865183753388
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,diversity,0.10952380952380954
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,proportion,0.11959973042092564
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,diversity,0.09047619047619047
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,proportion,0.05173277269070927
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_increase_budget_for_medicare_coverage,phase_1,diversity,0.07142857142857142
"('CONTROL', 'XWUiQs4zpxIx')",policy_strength_increase_budget_for_medicare_coverage,phase_1,proportion,0.1373611382614984
